"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m"
"120003",16,-9,0,831,86,40,5,"tei","0",2,197,119,135,130,2011,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",13.5,12.62
"120003",17,-9,0,988,84,50,5,"bi","3",1,214,118,185,130,2011,"HBI",5,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI",18.5,12.62
"120003",18,-9,0,1694,99,50,5,"rbu","1",1,-9,-9,347,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",34.7,17.84
"120003",19,-9,0,1157,31,50,5,"rbu","2",1,257,92,312,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",31.2,17.84
"120003",20,-9,0,947,43,50,5,"rbu","3",1,-9,-9,238,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",23.8,12.62
"120003",21,-9,0,943,38,40,5,"rbu","0",2,247,155,188,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",18.8,12.62
"120003",22,-9,0,1068,11,40,5,"bi","0",2,217,81,174,130,2011,"HBI",5,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI",17.4,12.62
"120003",23,-9,0,1290,386,60,5,"gki","1",1,246,169,331,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",33.1,17.84
"120003",24,-9,0,568,3,40,5,"gki","0",2,206,160,185,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",18.5,12.62
"120003",25,-9,0,521,15,25,5,"rbu","0",2,-9,-9,73,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",7.3,5.64
"120003",26,-9,0,505,43,60,5,"gki","2",1,246,167,286,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",28.6,12.62
"120003",27,-9,0,431,328,50,5,"rbu","2",1,-9,-9,303,140,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",30.35,17.84
"120003",28,-9,0,791,337,50,5,"rbu","1",1,-9,-9,359,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",35.9,17.84
"120003",29,-9,0,814,340,25,5,"rbu","0",2,-9,-9,113,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",11.3,12.62
"120003",30,-9,0,855,343,50,5,"rbu","2",1,-9,-9,279,140,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",27.95,12.62
"120003",31,-9,0,890,351,50,5,"bi","3",1,241,130,228,130,2011,"HBI",5,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI",22.8,12.62
"120003",32,-9,0,1262,327,25,5,"rbu","0",2,-9,-9,107,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",10.7,12.62
"120003",33,-9,0,1189,309,50,5,"rbu","3",1,-9,-9,273,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",27.3,12.62
"120003",34,-9,0,1178,306,50,5,"rbu","2",1,-9,-9,235,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",23.5,12.62
"120003",35,-9,0,982,314,50,5,"rbu","3",1,-9,-9,169,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",16.9,12.62
"120003",36,-9,0,832,316,40,5,"bi","3",1,-9,-9,174,130,2011,"HBI",5,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI",17.4,12.62
"120003",37,-9,0,855,299,25,5,"rbu","0",2,-9,-9,144,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",14.4,12.62
"120003",38,-9,0,783,297,50,5,"rbu","3",1,-9,-9,301,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",30.1,17.84
"120003",39,-9,0,969,289,50,5,"rbu","4",1,-9,-9,195,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",19.5,12.62
"120003",40,-9,0,1016,288,25,5,"rbu","0",2,-9,-9,117,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",11.7,12.62
"120003",41,-9,0,867,240,50,5,"rbu","3",1,-9,-9,206,140,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",20.65,12.62
"120003",42,-9,0,1060,326,50,5,"rbu","4",1,-9,-9,204,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",20.4,12.62
"120003",43,-9,0,1041,227,50,5,"rbu","3",1,-9,-9,289,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",28.9,12.62
"120004",1,-9,0,625,52,140,5,"sei","1",1,268,48,688,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",68.8,17.84
"120004",2,-9,0,657,391,140,5,"sei","2",1,251,87,564,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",56.4,17.84
"120004",3,-9,0,1299,9,140,5,"sei","3",1,229,133,475,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",47.5,17.84
"120004",4,-9,0,1569,398,140,5,"sei","1",1,-9,-9,481,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",48.1,17.84
"120004",5,-9,0,1570,378,140,5,"sei","2",1,225,81,533,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",53.3,17.84
"120004",6,-9,0,1673,361,140,5,"sei","2",1,-9,-9,512,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",51.2,17.84
"120004",7,-9,0,716,291,35,5,"sei","1",1,-9,-9,636,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",63.6,17.84
"120004",8,-9,0,1563,308,140,5,"sei","1",1,-9,-9,637,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",63.7,17.84
"120004",9,-9,0,1746,291,140,5,"sei","2",1,-9,-9,652,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",65.2,17.84
"120004",10,-9,0,684,251,45,5,"rob","0",2,111,46,189,130,2012,"HBI",14,119,"Rob","Robinie","Robinia pseudoacacia","Robinia","pseudoacacia","081.030.001","LB",56,30011,"ROB","WAHR","Robinia pseudoacacia",31,"bu","aLh","bu","BU","BU","aLB","ES",18.9,12.62
"120004",11,-9,0,919,253,45,5,"rob","0",2,175,36,267,130,2012,"HBI",14,119,"Rob","Robinie","Robinia pseudoacacia","Robinia","pseudoacacia","081.030.001","LB",56,30011,"ROB","WAHR","Robinia pseudoacacia",31,"bu","aLh","bu","BU","BU","aLB","ES",26.7,12.62
"120004",12,-9,0,1728,211,140,5,"sei","3",1,-9,-9,471,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",47.1,17.84
"120004",13,-9,0,1071,117,45,5,"flu","0",2,186,39,264,150,2012,"HBI",46,134,"FLu","Flatterulme","Ulmus laevis (vorher effusa)","Ulmus","laevis (vorher effusa)","","LB",71,30011,"UL","FALSCH","Ulmus spp.",30,"bu","aLh","bu","BU","BU","aLB","ES",26.5,12.62
"120004",14,-9,0,1073,115,45,5,"flu","0",2,175,61,211,130,2012,"HBI",46,134,"FLu","Flatterulme","Ulmus laevis (vorher effusa)","Ulmus","laevis (vorher effusa)","","LB",71,30011,"UL","FALSCH","Ulmus spp.",30,"bu","aLh","bu","BU","BU","aLB","ES",21.1,12.62
"120004",15,-9,0,1439,103,140,5,"sei","1",1,251,64,633,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",63.3,17.84
"120004",16,-9,0,1115,76,140,5,"sei","1",1,-9,-9,616,130,2012,"HBI",39,117,"SEi","Stiel-Eiche","Quercus robur ","Quercus","robur ","036.004.014","LB",51,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI",61.6,17.84
"120004",17,-9,0,713,93,35,5,"sah","0",2,146,51,131,130,2012,"HBI",2,101,"SAh","Spitz-Ahorn","Acer platanoides","Acer","platanoides","095.001.001","LB",4,30011,"SAH","WAHR","Acer platanoides",24,"bu","aLh","bu","AH","BU","aLB","BAH",13.1,12.62
"120006",1,-9,0,593,398,101,1,"gki","2",1,-9,-9,325,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",32.5,17.84
"120006",2,-9,0,939,13,101,1,"gki","3",1,-9,-9,315,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",31.5,17.84
"120006",3,-9,0,1149,6,30,1,"rbu","3",1,-9,-9,129,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",12.9,12.62
"120006",4,-9,0,1160,11,30,1,"rbu","2",1,-9,-9,182,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",18.2,12.62
"120006",5,-9,0,1234,36,101,1,"gki","2",1,277,199,278,140,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",27.85,12.62
"120006",6,-9,0,705,52,30,1,"rbu","2",1,-9,-9,159,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",15.9,12.62
"120006",7,-9,0,913,52,101,1,"gki","3",1,-9,-9,283,150,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",28.4,12.62
"120006",8,-9,0,1007,58,30,1,"rbu","2",1,-9,-9,126,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",12.6,12.62
"120006",9,-9,0,542,78,30,1,"li","1",1,178,68,211,130,2011,"HBI",17,122,"Li","Linde","Tilia spp.","Tilia","spp.","105.001.999.DL","LB",210,30011,"LI","WAHR","Tilia spp.",27,"bu","aLh","bu","BU","BU","aLB","ES",21.1,12.62
"120006",10,-9,0,832,107,30,1,"rbu","1",1,-9,-9,194,160,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",19.55,12.62
"120006",11,-9,0,1028,132,101,1,"gki","1",1,305,216,405,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",40.5,17.84
"120006",12,-9,0,1588,108,101,1,"gki","1",1,310,203,358,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",35.8,17.84
"120006",13,-9,0,1096,140,30,1,"rbu","3",1,-9,-9,124,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",12.4,12.62
"120006",14,-9,0,1140,141,30,1,"rbu","1",1,186,86,201,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",20.1,12.62
"120006",15,-9,0,1051,166,30,1,"rbu","1",1,195,53,181,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",18.1,12.62
"120006",16,-9,0,935,174,30,1,"rbu","2",1,126,43,159,150,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",16,12.62
"120006",17,-9,0,857,191,101,1,"gki","1",1,-9,-9,436,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",43.6,17.84
"120006",18,-9,0,1194,221,101,1,"gki","2",1,-9,-9,301,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30.1,17.84
"120006",19,-9,0,1773,212,101,1,"gki","1",1,-9,-9,381,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",38.1,17.84
"120006",20,-9,0,1382,249,101,1,"gki","2",1,-9,-9,315,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",31.5,17.84
"120006",21,-9,0,1660,257,101,1,"gki","3",1,-9,-9,305,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30.5,17.84
"120006",22,-9,0,1646,269,101,1,"gki","2",1,300,217,300,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",30,17.84
"120006",23,-9,0,1208,262,30,1,"rbu","3",1,150,75,104,160,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",10.55,12.62
"120006",24,-9,0,1218,279,30,1,"li","2",1,167,10,144,130,2011,"HBI",17,122,"Li","Linde","Tilia spp.","Tilia","spp.","105.001.999.DL","LB",210,30011,"LI","WAHR","Tilia spp.",27,"bu","aLh","bu","BU","BU","aLB","ES",14.4,12.62
"120006",25,-9,0,837,266,30,1,"rbu","3",1,-9,-9,121,160,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",12.25,12.62
"120006",26,-9,0,545,254,30,1,"rbu","1",1,-9,-9,191,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",19.1,12.62
"120006",27,-9,0,556,249,30,1,"rbu","1",1,-9,-9,204,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",20.4,12.62
"120006",28,-9,0,619,301,101,1,"gki","1",1,311,224,380,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",38,17.84
"120006",29,-9,0,744,325,30,1,"rbu","3",1,-9,-9,139,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",13.9,12.62
"120006",30,-9,0,1056,320,101,1,"gki","3",1,-2,215,210,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",21,12.62
"120006",31,-9,0,1170,307,30,1,"rbu","1",1,190,65,235,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",23.5,12.62
"120006",32,-9,0,838,340,30,1,"li","4",1,134,77,106,130,2011,"HBI",17,122,"Li","Linde","Tilia spp.","Tilia","spp.","105.001.999.DL","LB",210,30011,"LI","WAHR","Tilia spp.",27,"bu","aLh","bu","BU","BU","aLB","ES",10.6,12.62
"120006",33,-9,0,564,78,30,1,"li","4",1,-2,-9,90,130,2011,"HBI",17,122,"Li","Linde","Tilia spp.","Tilia","spp.","105.001.999.DL","LB",210,30011,"LI","WAHR","Tilia spp.",27,"bu","aLh","bu","BU","BU","aLB","ES",9,5.64
"120007",1,-9,0,988,213,32,6,"gki","3",1,-9,-9,125,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",12.5,12.62
"120007",2,-9,0,684,213,32,6,"gki","2",1,-9,-9,130,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",13,12.62
"120007",3,-9,0,513,214,32,6,"gki","3",1,-9,-9,107,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",10.7,12.62
"120007",4,-9,0,466,214,32,6,"gki","3",1,-9,-9,110,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11,12.62
"120007",5,-9,0,443,214,32,6,"gki","4",1,-9,-9,87,140,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",8.75,5.64
"120007",6,-9,0,246,213,32,6,"gki","2",1,-9,-9,120,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",12,12.62
"120007",7,-9,0,207,213,32,6,"gki","2",1,-9,-9,115,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",11.5,12.62
"120007",8,-9,0,148,210,32,6,"gki","1",1,123,83,146,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.6,12.62
"120007",9,-9,0,100,20,32,6,"gki","4",1,122,96,70,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",7,5.64
"120007",10,-9,0,145,13,32,6,"gki","1",1,128,83,160,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",16,12.62
"120007",11,-9,0,230,13,32,6,"gki","4",1,-9,-9,83,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",8.3,5.64
"120007",12,-9,0,274,13,32,6,"gki","3",1,-9,-9,104,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",10.4,12.62
"120007",13,-9,0,369,13,32,6,"gki","1",1,-9,-9,144,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI",14.4,12.62
